Year,TreeID,Habitat,d13C,d13Catm,D13C,CO2.alt,CO2.mean,Ci,Ci_Ca.Paulo,iWUE,Neutral.3800,Neutral.3600,Neutral.Paulo,C_ug,Plot,BAI.mm,RW,RWI,BAI.cum,Radius,DBH,CA,Max.CA,Aspect,BAI.cm,BAI.cum.cm,Age_Class,logBAI.cm,max.DBH
2000,B19P1,Upstream,-25.02725728,-7.91,17.17448139,258.76,369.55,208.8853804,0.565242539,100.4153873,110.4543184,109.9869784,103.6566742,559.94,B19,789.203361,0.824,0.448685902,73393.57252,152.846,305.692,49,64,South,7.89203361,733.9357252,Young,2.065853847,34.2468
2001,A24P1,Upstream,-25.28390844,-8.02,17.40348438,263.17,371.14,213.5448316,0.575375415,98.49698024,111.1796185,110.7122785,104.6504242,547.13,A24,1787.086005,0.883,0.424317376,326850.6484,322.552,645.104,114,128,South,17.87086005,3268.506484,Mature,2.883171456,66.7848
2001,A24P4,Upstream,-25.47958624,-8.02,17.60074421,263.17,371.14,216.7842569,0.584103726,96.47233945,111.1796185,110.7122785,104.6504242,558.93,A24,1225.161127,1.023,0.371792873,114750.0958,191.118,382.236,56,70,South,12.25161127,1147.500958,Young,2.505657461,40.551
2001,A8P4,Downstream,-25.69597449,-8.02,17.81888192,263.17,371.14,234.2726525,0.631224477,94.23341159,111.1796185,110.7122785,104.6504242,595.05,A8,1366.93618,0.71,0.315530881,295648.4765,306.77,613.54,104,118,South,13.6693618,2956.484765,Mature,2.615156963,62.6744
2001,B16P1,Upstream,-23.8266869,-7.93,15.93448144,259.97,371.14,189.4206833,0.510375285,113.574573,111.1796185,110.7122785,104.6504242,543.02,B16,1922.405717,0.919,0.546529266,349178.2587,333.387,666.774,124,138,South,19.22405717,3491.782587,Mature,2.956162472,68.762
2001,B19P1,Upstream,-25.79696316,-7.93,17.92068707,259.97,371.14,222.0383982,0.59826049,93.18850113,111.1796185,110.7122785,104.6504242,557.93,B19,745.2004927,0.774,0.423328845,74138.77301,153.62,307.24,50,64,South,7.452004927,741.3877301,Young,2.008483114,34.2468
2002,A24P1,Upstream,-25.73888536,-8.05,17.83243647,264.24,373.28,221.8610569,0.594355596,94.63683941,112.1558086,111.6884686,105.9879242,543.52,A24,1448.632518,0.714,0.343812718,328299.281,323.266,646.532,115,128,South,14.48632518,3282.99281,Mature,2.673205113,66.7848
2002,A24P4,Upstream,-25.92744731,-8.05,18.02252867,264.24,373.28,225.0007744,0.602766755,92.67451603,112.1558086,111.6884686,105.9879242,561.95,A24,711.9922624,0.592,0.21599496,115462.088,191.71,383.42,57,70,South,7.119922624,1154.62088,Young,1.962896858,40.551
2002,A8P4,Downstream,-25.95117478,-8.05,18.04644869,264.24,373.28,239.3825739,0.641294937,92.42758939,112.1558086,111.6884686,105.9879242,524.1,A8,1229.087647,0.637,0.283742007,296877.5641,307.407,614.814,105,118,South,12.29087647,2968.775641,Mature,2.508857237,62.6744
2002,B16P1,Upstream,-24.87324961,-7.96,16.95977581,261.04,373.28,207.4474829,0.555742292,103.6453232,112.1558086,111.6884686,105.9879242,546.11,B16,1071.228541,0.511,0.304481191,350249.4872,333.898,667.796,125,138,South,10.71228541,3502.494872,Mature,2.371391252,68.762
2002,B19P1,Upstream,-25.64418106,-7.96,17.73696362,261.04,373.28,220.2841495,0.590131134,95.62240655,112.1558086,111.6884686,105.9879242,558.93,B19,592.8621673,0.613,0.336745814,74731.63518,154.233,308.466,51,64,South,5.928621673,747.3163518,Young,1.779791753,34.2468
2003,A24P1,Upstream,-24.66189401,-8.07,16.72687993,265.31,375.8,204.9752866,0.545437165,106.7654458,113.3053409,112.8380009,107.5629242,541.72,A24,1643.212299,0.808,0.389874686,329942.4933,324.074,648.148,116,128,South,16.43212299,3299.424933,Mature,2.799238138,66.7848
2003,A24P4,Upstream,-25.01249519,-8.07,17.08033348,265.31,375.8,210.8526249,0.561076703,103.0921095,113.3053409,112.8380009,107.5629242,562.95,A24,751.6536538,0.623,0.228188257,116213.7417,192.333,384.666,58,70,South,7.516536538,1162.137417,Young,2.017105465,40.551
2003,A8P4,Downstream,-25.89084968,-8.07,17.96583396,265.31,375.8,239.6584337,0.637728669,93.88936941,113.3053409,112.8380009,107.5629242,541.92,A8,1040.053704,0.538,0.240194231,297917.6178,307.945,615.89,106,118,South,10.40053704,2979.176178,Mature,2.341857443,62.6744
2003,B16P1,Upstream,-25.21925115,-7.99,17.28877154,262.11,375.8,214.3185993,0.570299625,100.9258755,113.3053409,112.8380009,107.5629242,545.08,B16,1781.314802,0.848,0.506260252,352030.802,334.746,669.492,126,138,South,17.81314802,3520.30802,Mature,2.879936837,68.762
2003,B19P1,Upstream,-25.658987,-7.99,17.73208493,262.11,375.8,221.6901555,0.589915262,96.31865279,113.3053409,112.8380009,107.5629242,552.91,B19,835.7276087,0.86,0.474491514,75567.36279,155.093,310.186,52,64,South,8.357276087,755.6736279,Young,2.123132547,34.2468
2004,A24P1,Upstream,-24.51840332,-8.102,16.55049543,268.53,377.52,202.967037,0.537632541,109.0956019,114.0899423,113.6226023,108.6379242,565.16,A24,1590.160601,0.78,0.377133054,331532.6539,324.854,649.708,117,128,South,15.90160601,3315.326539,Mature,2.766420111,66.7848
2004,A24P4,Upstream,-25.54738307,-8.102,17.58788007,268.53,377.52,220.2959507,0.583534517,98.26503082,114.0899423,113.6226023,108.6379242,904.25,A24,1025.822713,0.847,0.311428991,117239.5644,193.18,386.36,59,70,South,10.25822713,1172.395644,Young,2.32808003,40.551
2004,A8P4,Downstream,-25.41451189,-8.102,17.45392358,268.53,377.52,232.2046149,0.615078976,99.66357219,114.0899423,113.6226023,108.6379242,543.03,A8,966.2851339,0.499,0.223291601,298883.903,308.444,616.888,107,118,South,9.662851339,2988.83903,Mature,2.268288774,62.6744
2004,B16P1,Upstream,-25.16572764,-8.02,17.20310721,263.17,377.52,213.8685414,0.566509169,102.2821616,114.0899423,113.6226023,108.6379242,544.05,B16,1124.042637,0.534,0.319414347,353154.8446,335.28,670.56,127,138,South,11.24042637,3531.548446,Mature,2.419516777,68.762
2004,B19P1,Upstream,-25.53934314,-8.02,17.57977447,263.17,377.52,220.1605513,0.583175862,98.34965545,114.0899423,113.6226023,108.6379242,550.91,B19,577.0138314,0.591,0.327483533,76144.37662,155.684,311.368,53,64,South,5.770138314,761.4437662,Young,1.752696051,34.2468
2005,A24P1,Upstream,-24.98783097,-8.13,16.99600852,270.14,379.8,211.6798246,0.55734551,105.0751096,115.1299953,114.6626553,110.0629242,525.47,A24,1843.64434,0.902,0.43700786,333376.2982,325.756,651.512,118,128,South,18.4364434,3333.762982,Mature,2.914329325,66.7848
2005,A24P4,Upstream,-25.1550528,-8.13,17.16460101,270.14,379.8,214.5130735,0.564805354,103.304329,115.1299953,114.6626553,110.0629242,885.56,A24,1716.461049,1.409,0.520048986,118956.0254,194.589,389.178,60,70,South,17.16461049,1189.560254,Young,2.842849735,40.551
2005,A8P4,Downstream,-25.71403887,-8.13,17.72816888,270.14,379.8,238.216174,0.627214781,97.38499608,115.1299953,114.6626553,110.0629242,617.59,A8,2423.530533,1.248,0.5597234,301307.4335,309.692,619.384,108,118,South,24.23530533,3013.074335,Mature,3.187810468,62.6744
2005,B16P1,Upstream,-24.91823749,-8.05,16.92584461,264.24,379.8,210.5006983,0.554240912,105.8120636,115.1299953,114.6626553,110.0629242,550.23,B16,1839.367011,0.872,0.522590646,354994.2116,336.152,672.304,128,138,South,18.39367011,3549.942116,Mature,2.91200659,68.762
2005,B19P1,Upstream,-25.76977792,-8.05,17.78436481,264.24,379.8,224.9283962,0.592228531,96.7947524,115.1299953,114.6626553,110.0629242,562.95,B19,653.8513381,0.667,0.371179351,76798.22796,156.351,312.702,54,64,South,6.538513381,767.9822796,Young,1.877709828,34.2468
2006,A24P1,Upstream,-25.22311917,-8.158,17.20548149,271.64,381.9,216.3899726,0.566614225,103.4437671,116.0879388,115.6205988,111.3754242,557.95,A24,1059.02772,0.517,0.250987675,334435.3259,326.273,652.546,119,128,South,10.5902772,3344.353259,Mature,2.359936335,66.7848
2006,A24P4,Upstream,-24.77158864,-8.158,16.75023707,271.64,381.9,208.6971477,0.546470667,108.2517827,116.0879388,115.6205988,111.3754242,911.53,A24,1445.858024,1.179,0.436809566,120401.8835,195.768,391.536,61,70,South,14.45858024,1204.018835,Young,2.671288027,40.551
2006,A8P4,Downstream,-25.80434806,-8.158,17.79149104,271.64,381.9,240.6037615,0.630017705,97.25468944,116.0879388,115.6205988,111.3754242,560.18,A8,1500.168863,0.77,0.346124367,302807.6024,310.462,620.924,109,118,South,15.00168863,3028.076024,Mature,2.70816277,62.6744
2006,B16P1,Upstream,-25.46392122,-8.07,17.44826416,265.31,381.9,220.49257,0.577356821,100.8796437,116.0879388,115.6205988,111.3754242,546.11,B16,2216.936786,1.048,0.629267408,357211.1484,337.2,674.4,129,138,South,22.16936786,3572.111484,Mature,3.09871151,68.762
2006,B19P1,Upstream,-25.78306443,-8.07,17.77003235,265.31,381.9,225.929883,0.591594352,97.48132312,116.0879388,115.6205988,111.3754242,548.9,B19,1329.959949,1.348,0.753334964,78128.18791,157.699,315.398,55,64,South,13.29959949,781.2818791,Young,2.587733921,34.2468
2007,A24P1,Upstream,-25.07980179,-8.186,17.03323586,272.98,383.79,214.5358226,0.558992737,105.7838609,116.950088,116.482748,112.5566742,547.13,A24,1722.189724,0.839,0.408130837,336157.5156,327.112,654.224,120,128,South,17.22189724,3361.575156,Mature,2.846181669,66.7848
2007,A24P4,Upstream,-25.50838508,-8.186,17.46535649,272.98,383.79,221.8740339,0.578113119,101.1974788,116.950088,116.482748,112.5566742,894.9,A24,879.8548589,0.714,0.265527345,121281.7383,196.482,392.964,62,70,South,8.798548589,1212.817383,Young,2.174586775,40.551
2007,A8P4,Downstream,-25.82971719,-8.186,17.78934073,272.98,383.79,241.7583847,0.629923616,97.75881969,116.950088,116.482748,112.5566742,790.31,A8,835.470928,0.428,0.19282501,303643.0733,310.89,621.78,110,118,South,8.35470928,3036.430733,Mature,2.122825366,62.6744
2007,B16P1,Upstream,-25.57268667,-8.102,17.5301888,268.53,383.79,222.975007,0.580981805,100.5093706,116.950088,116.482748,112.5566742,546.11,B16,1656.613206,0.781,0.469840713,358867.7616,337.981,675.962,130,138,South,16.56613206,3588.677616,Mature,2.807360374,68.762
2007,B19P1,Upstream,-26.26768462,-8.102,18.23092296,268.53,383.79,234.8747753,0.611987741,93.07201546,116.950088,116.482748,112.5566742,548.9,B19,1137.646249,1.144,0.642020729,79265.83416,158.843,317.686,56,64,South,11.37646249,792.6583416,Young,2.431546527,34.2468
2008,A24P1,Upstream,-24.61318122,-8.214,16.53499971,274.27,385.59,207.0413512,0.53694689,111.5929055,117.7711825,117.3038425,113.6816742,561.55,A24,1971.86573,0.958,0.466955009,338129.3814,328.07,656.14,121,128,South,19.7186573,3381.293814,Mature,2.981565259,66.7848
2008,A24P4,Upstream,-25.37556868,-8.214,17.30370128,274.27,385.59,220.1565565,0.570960234,103.3959022,117.7711825,117.3038425,113.6816742,907.37,A24,1339.442444,1.082,0.403886021,122621.1808,197.564,395.128,63,70,South,13.39442444,1226.211808,Young,2.594838534,40.551
2008,A8P4,Downstream,-26.1449886,-8.214,18.07949356,274.27,385.59,247.8430989,0.642763295,95.12328756,117.7711825,117.3038425,113.6816742,499.97,A8,639.0910174,0.327,0.147652602,304282.1643,311.217,622.434,111,118,South,6.390910174,3042.821643,Mature,1.854876695,62.6744
2008,B16P1,Upstream,-25.69931289,-8.13,17.63012675,270.14,385.59,225.7258661,0.585403839,99.91508368,117.7711825,117.3038425,113.6816742,549.2,B16,633.1109675,0.298,0.179613265,359500.8726,338.279,676.558,131,138,South,6.331109675,3595.008726,Mature,1.845475525,68.762
2008,B19P1,Upstream,-26.2906347,-8.13,18.22634591,270.14,385.59,235.8982618,0.611785217,93.55733635,117.7711825,117.3038425,113.6816742,554.92,B19,1721.887556,1.716,0.967052153,80987.72171,160.559,321.118,57,64,South,17.21887556,809.8772171,Young,2.846006198,34.2468
2009,A24P1,Upstream,-25.48775367,-8.242,17.38907442,275.57,387.43,222.6706683,0.574737806,102.9745823,118.6105235,118.1431835,114.8316742,556.14,A24,1145.002844,0.555,0.271063539,339274.3842,328.625,657.25,122,128,South,11.45002844,3392.743842,Mature,2.437992214,66.7848
2009,A24P4,Upstream,-25.42264162,-8.242,17.32342126,275.57,387.43,221.5451813,0.571832799,103.6780117,118.6105235,118.1431835,114.8316742,881.41,A24,1882.824113,1.511,0.566114843,124504.0049,199.075,398.15,64,70,South,18.82824113,1245.040049,Young,2.93535793,40.551
2009,A8P4,Downstream,-26.12850738,-8.242,18.03515311,275.57,387.43,248.2660685,0.640802386,96.05228512,118.6105235,118.1431835,114.8316742,558.47,A8,768.97081,0.393,0.177850592,305051.1351,311.61,623.22,112,118,South,7.6897081,3050.511351,Mature,2.039882824,62.6744
2009,B16P1,Upstream,-25.88419018,-8.158,17.78880552,271.64,387.43,229.5232266,0.592425023,98.69173339,118.6105235,118.1431835,114.8316742,540.96,B16,727.278071,0.342,0.206522643,360228.1507,338.621,677.242,132,138,South,7.27278071,3602.281507,Mature,1.984138709,68.762
2009,B19P1,Upstream,-25.94863893,-8.158,17.85378987,271.64,387.43,230.6372481,0.595300437,97.99546992,118.6105235,118.1431835,114.8316742,553.92,B19,1540.667699,1.52,0.860143341,82528.38941,162.079,324.158,58,64,South,15.40667699,825.2838941,Young,2.734800986,34.2468
2010,A24P1,Upstream,-24.91014951,-8.27,16.7789111,277.33,389.9,213.5636035,0.547739429,110.2102478,119.7372476,119.2699076,116.3754242,539.91,A24,1546.236939,0.748,0.366053741,340820.6212,329.373,658.746,123,128,South,15.46236939,3408.206212,Mature,2.738409291,66.7848
2010,A24P4,Upstream,-26.27076408,-8.27,18.15087179,277.33,389.9,237.2329607,0.608445654,95.41689959,119.7372476,119.2699076,116.3754242,920.9,A24,618.6742685,0.494,0.185764924,125122.6792,199.569,399.138,65,70,South,6.186742685,1251.226792,Young,1.822408726,40.551
2010,A8P4,Downstream,-26.14436315,-8.27,18.02341681,277.33,389.9,249.6467857,0.640284139,96.79119986,119.7372476,119.2699076,116.3754242,854.46,A8,407.3798196,0.208,0.094338986,305458.5149,311.818,623.636,113,118,South,4.073798196,3054.585149,Mature,1.404575782,62.6744
2010,B16P1,Upstream,-25.9812714,-8.186,17.85896504,272.98,389.9,232.1969234,0.595529427,98.56442286,119.7372476,119.2699076,116.3754242,543.02,B16,985.7608218,0.463,0.280116638,361213.9115,339.084,678.168,133,138,South,9.857608218,3612.139115,Mature,2.288243565,68.762
2010,B19P1,Upstream,-25.53869732,-8.186,17.41270035,272.98,389.9,224.4978702,0.575783201,103.3763311,119.7372476,119.2699076,116.3754242,547.9,B19,1029.71143,1.008,0.572753426,83558.10084,163.087,326.174,59,64,South,10.2971143,835.5810084,Young,2.331863691,34.2468
2011,A24P1,Upstream,-25.74114415,-8.298,17.58909849,278.58,391.65,228.5624081,0.583588429,101.9297449,120.5355339,120.0681939,117.4691742,563.36,A24,3044.813228,1.468,0.719831763,343865.4344,330.841,661.682,124,128,South,30.44813228,3438.654344,Mature,3.416024655,66.7848
2011,A24P4,Upstream,-25.63378609,-8.298,17.48084212,278.58,391.65,226.6863635,0.578798324,103.1022728,120.5355339,120.0681939,117.4691742,912.57,A24,1330.173477,1.058,0.399307501,126452.8526,200.627,401.254,66,70,South,13.30173477,1264.528526,Young,2.587894461,40.551
2011,A8P4,Downstream,-26.08131645,-8.298,17.93211716,278.58,391.65,249.1855068,0.636245389,98.21449986,120.5355339,120.0681939,117.4691742,584.28,A8,813.6133254,0.415,0.188641307,306272.1283,312.233,624.466,114,118,South,8.136133254,3062.721283,Mature,2.096315037,62.6744
2011,B16P1,Upstream,-25.83692869,-8.214,17.6856845,274.27,391.65,230.2362095,0.587862146,100.8836191,120.5355339,120.0681939,117.4691742,544.05,B16,2210.598459,1.036,0.627958521,363424.51,340.12,680.24,134,138,South,22.10598459,3634.2451,Mature,3.095848368,68.762
2011,B19P1,Upstream,-25.80919645,-8.214,17.65772021,274.27,391.65,229.7515983,0.586624788,101.1865011,120.5355339,120.0681939,117.4691742,551.91,B19,1404.576969,1.365,0.778762919,84962.67781,164.452,328.904,60,64,South,14.04576969,849.6267781,Young,2.642321261,34.2468
2012,A24P1,Upstream,-24.79142955,-8.326,16.60367172,280.14,393.86,212.6786789,0.539985474,113.2383257,121.5436555,121.0763155,118.8504242,536.3,A24,2348.810742,1.128,0.554207428,346214.2451,331.969,663.938,125,128,South,23.48810742,3462.142451,Mature,3.156494226,66.7848
2012,A24P4,Upstream,-25.71881797,-8.326,17.53884641,280.14,393.86,228.9763737,0.581364885,103.0522665,121.5436555,121.0763155,118.8504242,900.1,A24,650.0301875,0.515,0.195075432,127102.8828,201.142,402.284,67,70,South,6.500301875,1271.028828,Young,1.871848618,40.551
2012,A8P4,Downstream,-26.01405423,-8.326,17.83656144,280.14,393.86,248.926735,0.632018319,99.80951081,121.5436555,121.0763155,118.8504242,721.59,A8,310.0456388,0.158,0.071978433,306582.1739,312.391,624.782,115,118,South,3.100456388,3065.821739,Mature,1.131549323,62.6744
2012,B16P1,Upstream,-25.97543643,-8.242,17.79761941,275.57,393.86,233.486123,0.592815018,100.2336731,121.5436555,121.0763155,118.8504242,543.02,B16,1339.016268,0.626,0.380150695,364763.5262,340.746,681.492,135,138,South,13.39016268,3647.635262,Mature,2.594520309,68.762
2012,B19P1,Upstream,-26.14101576,-8.242,17.96458893,275.57,393.86,236.3959732,0.60020305,98.41501673,121.5436555,121.0763155,118.8504242,550.91,B19,1533.011566,1.477,0.846066149,86495.68938,165.929,331.858,61,64,South,15.33011566,864.9568938,Young,2.729819238,34.2468
2014,A24P1,Upstream,-24.4362921,-8.354,16.18999665,282.1,398.64,207.9630206,0.521681268,119.1731121,123.7241175,123.2567775,121.8379242,550.73,A24,1081.256568,0.517,0.25501179,348610.8169,333.116,666.232,127,128,South,10.81256568,3486.108169,Mature,2.380708947,66.7848
2014,A24P1,Upstream,-24.87382213,-8.382,16.63122506,283.55,398.64,215.7458211,0.541204649,114.3088618,123.7241175,123.2567775,121.8379242,548.93,A24,1081.256568,0.517,0.25501179,348610.8169,333.116,666.232,127,128,South,10.81256568,3486.108169,Mature,2.380708947,66.7848
2014,A24P4,Upstream,-25.65146638,-8.382,17.41544262,283.55,398.64,229.5785861,0.575904541,105.6633837,123.7241175,123.2567775,121.8379242,914.65,A24,721.871079,0.569,0.217080548,128442.2425,202.199,404.398,69,70,South,7.21871079,1284.422425,Young,1.976676376,40.551
2014,A8P4,Downstream,-26.56732983,-8.354,18.33904773,282.1,398.64,260.8119508,0.654254342,95.48125038,123.7241175,123.2567775,121.8379242,774.8,A8,837.444753,0.426,0.194919616,307945.8775,313.085,626.17,117,118,South,8.37444753,3079.458775,Mature,2.125185109,62.6744
2014,A8P4,Downstream,-26.47780782,-8.382,18.248769,283.55,398.64,259.2195299,0.650259708,96.47651342,123.7241175,123.2567775,121.8379242,773.01,A8,837.444753,0.426,0.194919616,307945.8775,313.085,626.17,117,118,South,8.37444753,3079.458775,Mature,2.125185109,62.6744
2014,B16P1,Upstream,-25.88233465,-8.27,17.64826239,277.33,398.64,233.6852795,0.5862063,103.0967003,123.7241175,123.2567775,121.8379242,544.05,B16,3160.12937,1.47,0.89600469,369342.3547,342.878,685.756,137,138,South,31.6012937,3693.423547,Mature,3.45319806,68.762
2014,B19P1,Upstream,-25.8596698,-8.27,17.62540595,277.33,398.64,233.2821163,0.585194954,103.3486773,123.7241175,123.2567775,121.8379242,556.93,B19,1716.169506,1.62,0.935404496,90166.11112,169.413,338.826,63,64,South,17.16169506,901.6611112,Young,2.842679869,34.2468
2015,A24P1,Upstream,-24.89190017,-8.41,16.62168857,285.11,400.83,216.7619217,0.54078268,115.042549,124.7231158,124.2557758,123.2066742,570.57,A24,1693.218915,0.808,0.399327585,350304.0358,333.924,667.848,128,128,South,16.93218915,3503.040358,Mature,2.829216494,66.7848
2015,A24P4,Upstream,-26.24441971,-8.41,17.98567927,285.11,400.83,240.9534435,0.601136251,99.92284782,124.7231158,124.2557758,123.2066742,918.82,A24,707.3434844,0.556,0.212874432,129149.586,202.755,405.51,70,70,South,7.073434844,1291.49586,Young,1.956346196,40.551
2015,A8P4,Downstream,-25.38366196,-8.41,17.11762115,285.11,400.83,240.5821649,0.600209977,109.5451856,124.7231158,124.2557758,123.2066742,523.1,A8,564.8368675,0.287,0.131604872,308510.7144,313.372,626.744,118,118,South,5.648368675,3085.107144,Mature,1.731366773,62.6744
2015,B16P1,Upstream,-25.79256035,-8.298,17.52998755,278.58,400.83,232.8713676,0.5809729,104.9741452,124.7231158,124.2557758,123.2066742,536.83,B16,2010.597986,0.932,0.569128251,371352.9527,343.81,687.62,138,138,South,20.10597986,3713.529527,Mature,3.001017276,68.762
